IMAGE\LABEL	airplane	bare-soil	buildings	cars	chaparral	court	dock	field	grass	mobile-home	pavement	sand	sea	ship	tanks	trees	water
church_6	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
church_61	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
church_63	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
church_65	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
church_67	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
church_69	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
church_70	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	1
church_72	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
church_74	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
church_76	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
church_78	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
church_79	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
church_80	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
commercial_1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
commercial_11	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
commercial_14	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
commercial_15	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
commercial_17	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
commercial_18	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	1
commercial_2	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0
commercial_21	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
commercial_22	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	1	1
commercial_25	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0
commercial_26	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
commercial_29	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
commercial_30	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
commercial_31	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
commercial_33	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
commercial_35	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
commercial_38	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
commercial_4	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	1
commercial_41	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
commercial_42	0	1	1	1	0	0	1	0	1	0	1	0	0	1	0	1	1
commercial_44	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
commercial_47	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	1	1
commercial_48	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
commercial_5	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
commercial_50	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
commercial_53	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
commercial_55	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
commercial_56	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
commercial_58	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
commercial_60	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
commercial_61	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
commercial_64	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
commercial_65	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0
commercial_67	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
commercial_69	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
commercial_70	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
commercial_72	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
commercial_75	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0
commercial_77	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
commercial_79	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
commercial_80	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_1	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_10	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
denseresidential_12	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_14	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_16	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_18	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_2	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_20	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_21	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
denseresidential_22	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1
denseresidential_23	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_24	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_25	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_26	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_27	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_28	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_29	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_3	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_30	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_31	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_33	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_34	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_35	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_36	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_37	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_39	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_4	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_40	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_41	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_42	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_43	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_45	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_46	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_47	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_48	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_49	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_5	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_50	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
denseresidential_51	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_52	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0
denseresidential_54	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	1
denseresidential_55	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0
denseresidential_56	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_57	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_58	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
denseresidential_59	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_6	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_60	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0
denseresidential_62	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_64	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	1
denseresidential_66	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
denseresidential_67	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0
denseresidential_68	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_69	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	1
denseresidential_7	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	1
denseresidential_71	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0
denseresidential_72	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_74	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0
denseresidential_75	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_77	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_78	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0
denseresidential_8	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_80	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential_9	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
desert_1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_13	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_15	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_17	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_19	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_20	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_22	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_24	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_27	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_29	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_30	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_31	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_32	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_33	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_34	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_35	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_36	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_37	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_38	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_39	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_40	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_41	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_44	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_45	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_47	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_48	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_49	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_50	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_51	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_52	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
desert_54	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
desert_55	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_56	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_57	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_58	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_59	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_60	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_61	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_62	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_64	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_65	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_66	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_67	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_68	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_69	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_70	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_71	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_72	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_73	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_74	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_75	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_76	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_77	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_78	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_79	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
desert_80	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
farmland_1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
farmland_10	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0
farmland_12	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0
farmland_14	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1
farmland_15	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
farmland_16	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
farmland_17	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0
farmland_18	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
farmland_19	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1
farmland_2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
farmland_22	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
farmland_24	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	1	1
farmland_26	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1
farmland_27	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0
farmland_28	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
farmland_31	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
farmland_32	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
farmland_34	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0
farmland_36	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0
farmland_38	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
farmland_4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
farmland_40	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
farmland_41	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
farmland_42	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
farmland_44	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1
farmland_47	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
farmland_49	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
farmland_51	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0
farmland_53	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1
farmland_59	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1
farmland_60	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
farmland_61	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
farmland_62	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
farmland_63	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
farmland_64	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
farmland_65	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
farmland_67	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
farmland_69	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
farmland_7	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1
farmland_71	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
farmland_72	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
farmland_73	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
farmland_74	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
farmland_77	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
farmland_78	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
farmland_8	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1
farmland_80	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
farmland_9	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
forest_1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
forest_13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_17	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_19	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_22	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
forest_24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
forest_26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_30	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
forest_32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_37	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_38	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
forest_39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_41	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_44	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
forest_45	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
forest_46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_48	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
forest_49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_61	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
forest_62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
forest_65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_68	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
forest_69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_70	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_74	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_75	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_77	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
forest_78	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
forest_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_80	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
industrial_1	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_11	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_12	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_14	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
industrial_15	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
industrial_17	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_19	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0
industrial_2	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_21	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_23	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
industrial_24	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_25	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	1
industrial_27	0	1	1	1	0	0	1	0	1	0	1	0	0	1	0	1	1
industrial_28	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_3	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	1
industrial_30	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_31	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_33	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_35	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_37	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_39	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_40	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_41	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_43	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_45	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_47	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	1
industrial_49	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_50	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_52	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_53	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_55	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	1
industrial_56	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_58	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_6	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_61	0	1	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0
industrial_63	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_64	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0
industrial_65	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1
industrial_66	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
industrial_67	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_68	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_7	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	1
industrial_71	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_73	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_74	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_76	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
industrial_77	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	1
