IMAGE\LABEL	airplane	bare-soil	buildings	cars	chaparral	court	dock	field	grass	mobile-home	pavement	sand	sea	ship	tanks	trees	water
denseresidential25	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
denseresidential26	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
denseresidential33	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
denseresidential37	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
denseresidential41	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential42	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
denseresidential45	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
denseresidential49	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
denseresidential51	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential55	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential59	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential60	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
denseresidential66	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
denseresidential69	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
denseresidential70	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential73	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
denseresidential74	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0
denseresidential78	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0
denseresidential81	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential86	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential88	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
denseresidential92	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
denseresidential94	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
denseresidential97	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
forest03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest08	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
forest12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
freeway00	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway05	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
freeway08	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway15	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway19	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway23	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway24	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
freeway28	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway32	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway36	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway40	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway45	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
freeway47	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
freeway53	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
freeway55	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
freeway56	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
freeway60	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0
freeway63	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0
freeway66	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway68	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
freeway74	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway76	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
freeway79	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway83	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
freeway85	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway86	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
freeway88	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
freeway92	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway94	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0
freeway95	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
golfcourse03	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
golfcourse05	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
golfcourse07	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
golfcourse08	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
golfcourse13	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
golfcourse16	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
golfcourse17	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
golfcourse20	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse25	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse29	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
golfcourse31	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
golfcourse32	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
golfcourse36	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
golfcourse38	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
golfcourse41	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
golfcourse43	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse46	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
golfcourse47	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
golfcourse49	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse51	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
golfcourse53	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
golfcourse54	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse56	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
golfcourse57	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
golfcourse60	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse62	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
golfcourse64	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
golfcourse66	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
golfcourse68	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
golfcourse74	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
golfcourse75	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse80	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
golfcourse81	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse83	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse86	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse88	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse89	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
golfcourse91	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse92	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
golfcourse94	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse95	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse98	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
golfcourse99	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
harbor03	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor07	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor08	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor14	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor18	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor22	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor26	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor28	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor32	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor38	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor39	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor42	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor44	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor45	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor47	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor50	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor51	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor53	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor56	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor57	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor59	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor60	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor61	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor62	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor63	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor64	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor65	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor66	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor67	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor68	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor69	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor70	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1
harbor71	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor72	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor73	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor74	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor75	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor76	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor77	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor78	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor79	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor80	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor81	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor82	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor83	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor84	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor85	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor87	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor88	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor89	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor90	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor91	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor92	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor93	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor94	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor95	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor96	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor97	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor98	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor99	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
intersection01	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection04	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection10	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection11	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection13	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection17	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
intersection21	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection24	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection28	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection32	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection37	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection40	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection42	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection45	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection47	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection54	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection55	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection56	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection60	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
intersection63	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
intersection65	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection67	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection69	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection71	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
intersection73	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
intersection75	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
intersection77	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection79	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection81	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection83	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection85	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection86	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection88	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection89	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection90	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
intersection91	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection92	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection93	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection95	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection96	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection98	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection99	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
mediumresidential00	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential01	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential02	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential03	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential04	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential05	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential06	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential07	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential09	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential10	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential11	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential12	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential13	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential14	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential15	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential16	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential18	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential19	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential21	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential23	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential25	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential27	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential29	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential31	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential33	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
mediumresidential34	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential35	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
mediumresidential36	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
mediumresidential37	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential38	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
mediumresidential39	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
mediumresidential41	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential42	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
mediumresidential43	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
mediumresidential44	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential45	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
mediumresidential47	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential48	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential49	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
mediumresidential50	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential52	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential53	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
mediumresidential54	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential55	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
mediumresidential57	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0
mediumresidential59	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential61	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential63	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential65	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential67	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential69	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential70	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
mediumresidential71	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential72	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential74	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential76	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0
mediumresidential78	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0
mediumresidential80	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0
mediumresidential82	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential83	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential85	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential86	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential88	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential89	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential90	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential91	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential92	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential94	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential96	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential98	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential99	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
mobilehomepark00	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark04	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark08	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark13	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark16	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark18	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark20	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark23	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark25	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark28	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark30	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark36	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark38	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark42	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark45	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0
mobilehomepark47	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
